callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
82713861,0,BLACK,82713902,15,1626060202296352,10175,1626060285000038,1626060285000079,82892023.0,15.0,DARK,1626060202185450.0,1633.0,1626060285075840.0,75761.0,75802.0,iPhone10_4
83213869,1,WHITE,83213919,16,1626060202296352,10175,1626060285500046,1626060285500096,83375862.0,16.0,LIGHT,1626060202185450.0,1633.0,1626060285559679.0,59583.0,59633.0,iPhone10_4
83713861,0,BLACK,83713901,17,1626060202296352,10175,1626060286000038,1626060286000078,83895543.0,17.0,DARK,1626060202185450.0,1633.0,1626060286079360.0,79282.0,79322.0,iPhone10_4
84213868,1,WHITE,84213939,18,1626060202296352,10175,1626060286500045,1626060286500116,84379383.0,18.0,LIGHT,1626060202185450.0,1633.0,1626060286563200.0,63084.0,63155.0,iPhone10_4
84713861,0,BLACK,84713905,19,1626060202296352,10175,1626060287000038,1626060287000082,84881143.0,19.0,DARK,1626060202185450.0,1633.0,1626060287064960.0,64878.0,64922.0,iPhone10_4
85213869,1,WHITE,85213911,20,1626060202296352,10175,1626060287500046,1626060287500088,85364982.0,20.0,LIGHT,1626060202185450.0,1633.0,1626060287548799.0,48711.0,48753.0,iPhone10_4
85713882,0,BLACK,85713969,21,1626060202296352,10175,1626060288000059,1626060288000146,85884663.0,21.0,DARK,1626060202185450.0,1633.0,1626060288068480.0,68334.0,68421.0,iPhone10_4
86213873,1,WHITE,86213958,22,1626060202296352,10175,1626060288500050,1626060288500135,86368503.0,22.0,LIGHT,1626060202185450.0,1633.0,1626060288552320.0,52185.0,52270.0,iPhone10_4
86713886,0,BLACK,86713962,23,1626060202296352,10175,1626060289000063,1626060289000139,86888183.0,23.0,DARK,1626060202185450.0,1633.0,1626060289072000.0,71861.0,71937.0,iPhone10_4
87213866,1,WHITE,87213914,24,1626060202296352,10175,1626060289500043,1626060289500091,87372023.0,24.0,LIGHT,1626060202185450.0,1633.0,1626060289555840.0,55749.0,55797.0,iPhone10_4
87713864,0,BLACK,87713909,25,1626060202296352,10175,1626060290000041,1626060290000086,87891703.0,25.0,DARK,1626060202185450.0,1633.0,1626060290075520.0,75434.0,75479.0,iPhone10_4
88213873,1,WHITE,88213934,26,1626060202296352,10175,1626060290500050,1626060290500111,88375543.0,26.0,LIGHT,1626060202185450.0,1633.0,1626060290559360.0,59249.0,59310.0,iPhone10_4
88713915,0,BLACK,88713956,27,1626060202296352,10175,1626060291000092,1626060291000133,88895224.0,27.0,DARK,1626060202185450.0,1633.0,1626060291079041.0,78908.0,78949.0,iPhone10_4
89213878,1,WHITE,89213952,28,1626060202296352,10175,1626060291500055,1626060291500129,89379063.0,28.0,LIGHT,1626060202185450.0,1633.0,1626060291562880.0,62751.0,62825.0,iPhone10_4
89713863,0,BLACK,89713917,29,1626060202296352,10175,1626060292000040,1626060292000094,89880824.0,29.0,DARK,1626060202185450.0,1633.0,1626060292064641.0,64547.0,64601.0,iPhone10_4
90213862,1,WHITE,90213905,30,1626060202296352,10175,1626060292500039,1626060292500082,90364663.0,30.0,LIGHT,1626060202185450.0,1633.0,1626060292548480.0,48398.0,48441.0,iPhone10_4
90713864,0,BLACK,90713902,31,1626060202296352,10175,1626060293000041,1626060293000079,90884343.0,31.0,DARK,1626060202185450.0,1633.0,1626060293068160.0,68081.0,68119.0,iPhone10_4
91213867,1,WHITE,91213907,32,1626060202296352,10175,1626060293500044,1626060293500084,91368183.0,32.0,LIGHT,1626060202185450.0,1633.0,1626060293552000.0,51916.0,51956.0,iPhone10_4
91713875,0,BLACK,91713958,33,1626060202296352,10175,1626060294000052,1626060294000135,91887863.0,33.0,DARK,1626060202185450.0,1633.0,1626060294071680.0,71545.0,71628.0,iPhone10_4
92213873,1,WHITE,92213910,34,1626060202296352,10175,1626060294500050,1626060294500087,92371702.0,34.0,LIGHT,1626060202185450.0,1633.0,1626060294555519.0,55432.0,55469.0,iPhone10_4
92713863,0,BLACK,92713904,35,1626060202296352,10175,1626060295000040,1626060295000081,92891383.0,35.0,DARK,1626060202185450.0,1633.0,1626060295075200.0,75119.0,75160.0,iPhone10_4
93213873,1,WHITE,93213926,36,1626060202296352,10175,1626060295500050,1626060295500103,93375223.0,36.0,LIGHT,1626060202185450.0,1633.0,1626060295559040.0,58937.0,58990.0,iPhone10_4
93713862,0,BLACK,93713899,37,1626060202296352,10175,1626060296000039,1626060296000076,93894903.0,37.0,DARK,1626060202185450.0,1633.0,1626060296078720.0,78644.0,78681.0,iPhone10_4
94213866,1,WHITE,94213906,38,1626060202296352,10175,1626060296500043,1626060296500083,94378742.0,38.0,LIGHT,1626060202185450.0,1633.0,1626060296562559.0,62476.0,62516.0,iPhone10_4
94713865,0,BLACK,94713909,39,1626060202296352,10175,1626060297000042,1626060297000086,94880503.0,39.0,DARK,1626060202185450.0,1633.0,1626060297064320.0,64234.0,64278.0,iPhone10_4
95213875,1,WHITE,95213925,40,1626060202296352,10175,1626060297500052,1626060297500102,95364343.0,40.0,LIGHT,1626060202185450.0,1633.0,1626060297548160.0,48058.0,48108.0,iPhone10_4
95713872,0,BLACK,95713945,41,1626060202296352,10175,1626060298000049,1626060298000122,95884025.0,41.0,DARK,1626060202185450.0,1633.0,1626060298067842.0,67720.0,67793.0,iPhone10_4
96213871,1,WHITE,96213923,42,1626060202296352,10175,1626060298500048,1626060298500100,96367864.0,42.0,LIGHT,1626060202185450.0,1633.0,1626060298551681.0,51581.0,51633.0,iPhone10_4
96713865,0,BLACK,96713924,43,1626060202296352,10175,1626060299000042,1626060299000101,96887543.0,43.0,DARK,1626060202185450.0,1633.0,1626060299071360.0,71259.0,71318.0,iPhone10_4
97213867,1,WHITE,97213910,44,1626060202296352,10175,1626060299500044,1626060299500087,97371383.0,44.0,LIGHT,1626060202185450.0,1633.0,1626060299555200.0,55113.0,55156.0,iPhone10_4
97713872,0,BLACK,97713935,45,1626060202296352,10175,1626060300000049,1626060300000112,97891063.0,45.0,DARK,1626060202185450.0,1633.0,1626060300074880.0,74768.0,74831.0,iPhone10_4
98213869,1,WHITE,98213931,46,1626060202296352,10175,1626060300500046,1626060300500108,98374902.0,46.0,LIGHT,1626060202185450.0,1633.0,1626060300558719.0,58611.0,58673.0,iPhone10_4
98713866,0,BLACK,98713924,47,1626060202296352,10175,1626060301000043,1626060301000101,98894583.0,47.0,DARK,1626060202185450.0,1633.0,1626060301078400.0,78299.0,78357.0,iPhone10_4
99213866,1,WHITE,99213906,48,1626060202296352,10175,1626060301500043,1626060301500083,99378423.0,48.0,LIGHT,1626060202185450.0,1633.0,1626060301562240.0,62157.0,62197.0,iPhone10_4
99713871,0,BLACK,99713948,49,1626060202296352,10175,1626060302000048,1626060302000125,99880183.0,49.0,DARK,1626060202185450.0,1633.0,1626060302064000.0,63875.0,63952.0,iPhone10_4
100213867,1,WHITE,100213904,50,1626060202296352,10175,1626060302500044,1626060302500081,100381942.0,50.0,LIGHT,1626060202185450.0,1633.0,1626060302565759.0,65678.0,65715.0,iPhone10_4
