callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
94750792,1,WHITE,94750825,38,1626047381207409,3871,1626047475954330,1626047475954363,95006671.0,38.0,LIGHT,1626047380998431.0,1745.0,1626047476003357.0,48994.0,49027.0,iPhone12_1
95250794,0,BLACK,95250829,39,1626047381207409,3871,1626047476454332,1626047476454367,95526352.0,39.0,DARK,1626047380998431.0,1745.0,1626047476523038.0,68671.0,68706.0,iPhone12_1
95750822,1,WHITE,95750858,40,1626047381207409,3871,1626047476954360,1626047476954396,96010191.0,40.0,LIGHT,1626047380998431.0,1745.0,1626047477006877.0,52481.0,52517.0,iPhone12_1
96250810,0,BLACK,96250844,41,1626047381207409,3871,1626047477454348,1626047477454382,96529871.0,41.0,DARK,1626047380998431.0,1745.0,1626047477526557.0,72175.0,72209.0,iPhone12_1
96750794,1,WHITE,96750827,42,1626047381207409,3871,1626047477954332,1626047477954365,97013711.0,42.0,LIGHT,1626047380998431.0,1745.0,1626047478010397.0,56032.0,56065.0,iPhone12_1
97250795,0,BLACK,97250828,43,1626047381207409,3871,1626047478454333,1626047478454366,97533391.0,43.0,DARK,1626047380998431.0,1745.0,1626047478530077.0,75711.0,75744.0,iPhone12_1
97750800,1,WHITE,97750841,44,1626047381207409,3871,1626047478954338,1626047478954379,98017231.0,44.0,LIGHT,1626047380998431.0,1745.0,1626047479013917.0,59538.0,59579.0,iPhone12_1
98250795,0,BLACK,98250832,45,1626047381207409,3871,1626047479454333,1626047479454370,98518991.0,45.0,DARK,1626047380998431.0,1745.0,1626047479515677.0,61307.0,61344.0,iPhone12_1
98750795,1,WHITE,98750834,46,1626047381207409,3871,1626047479954333,1626047479954372,99002831.0,46.0,LIGHT,1626047380998431.0,1745.0,1626047479999517.0,45145.0,45184.0,iPhone12_1
99250799,0,BLACK,99250834,47,1626047381207409,3871,1626047480454337,1626047480454372,99522511.0,47.0,DARK,1626047380998431.0,1745.0,1626047480519197.0,64825.0,64860.0,iPhone12_1
99750794,1,WHITE,99750828,48,1626047381207409,3871,1626047480954332,1626047480954366,100006351.0,48.0,LIGHT,1626047380998431.0,1745.0,1626047481003037.0,48671.0,48705.0,iPhone12_1
100250796,0,BLACK,100250831,49,1626047381207409,3871,1626047481454334,1626047481454369,100526031.0,49.0,DARK,1626047380998431.0,1745.0,1626047481522717.0,68348.0,68383.0,iPhone12_1
100750820,1,WHITE,100750850,50,1626047381207409,3871,1626047481954358,1626047481954388,101009871.0,50.0,LIGHT,1626047380998431.0,1745.0,1626047482006557.0,52169.0,52199.0,iPhone12_1
