callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
83122674,1,WHITE,83122694,16,1626049097069582,5521,1626049180186735,1626049180186755,83333879.0,16.0,LIGHT,1626049096915382.0,1854.0,1626049180247407.0,60652.0,60672.0,iPhone11_8
83622611,0,BLACK,83622631,17,1626049097069582,5521,1626049180686672,1626049180686692,83853558.0,17.0,DARK,1626049096915382.0,1854.0,1626049180767086.0,80394.0,80414.0,iPhone11_8
84122640,1,WHITE,84122663,18,1626049097069582,5521,1626049181186701,1626049181186724,84337398.0,18.0,LIGHT,1626049096915382.0,1854.0,1626049181250926.0,64202.0,64225.0,iPhone11_8
84622695,0,BLACK,84622715,19,1626049097069582,5521,1626049181686756,1626049181686776,84857078.0,19.0,DARK,1626049096915382.0,1854.0,1626049181770606.0,83830.0,83850.0,iPhone11_8
85122647,1,WHITE,85122675,20,1626049097069582,5521,1626049182186708,1626049182186736,85340918.0,20.0,LIGHT,1626049096915382.0,1854.0,1626049182254446.0,67710.0,67738.0,iPhone11_8
85622696,0,BLACK,85622721,21,1626049097069582,5521,1626049182686757,1626049182686782,85842678.0,21.0,DARK,1626049096915382.0,1854.0,1626049182756206.0,69424.0,69449.0,iPhone11_8
86122696,1,WHITE,86122723,22,1626049097069582,5521,1626049183186757,1626049183186784,86326518.0,22.0,LIGHT,1626049096915382.0,1854.0,1626049183240046.0,53262.0,53289.0,iPhone11_8
86622695,0,BLACK,86622720,23,1626049097069582,5521,1626049183686756,1626049183686781,86846198.0,23.0,DARK,1626049096915382.0,1854.0,1626049183759726.0,72945.0,72970.0,iPhone11_8
87122692,1,WHITE,87122716,24,1626049097069582,5521,1626049184186753,1626049184186777,87330038.0,24.0,LIGHT,1626049096915382.0,1854.0,1626049184243566.0,56789.0,56813.0,iPhone11_8
87622623,0,BLACK,87622644,25,1626049097069582,5521,1626049184686684,1626049184686705,87849718.0,25.0,DARK,1626049096915382.0,1854.0,1626049184763246.0,76541.0,76562.0,iPhone11_8
88122692,1,WHITE,88122717,26,1626049097069582,5521,1626049185186753,1626049185186778,88333558.0,26.0,LIGHT,1626049096915382.0,1854.0,1626049185247086.0,60308.0,60333.0,iPhone11_8
88622695,0,BLACK,88622720,27,1626049097069582,5521,1626049185686756,1626049185686781,88853238.0,27.0,DARK,1626049096915382.0,1854.0,1626049185766766.0,79985.0,80010.0,iPhone11_8
89122693,1,WHITE,89122717,28,1626049097069582,5521,1626049186186754,1626049186186778,89337080.0,28.0,LIGHT,1626049096915382.0,1854.0,1626049186250608.0,63830.0,63854.0,iPhone11_8
89622635,0,BLACK,89622656,29,1626049097069582,5521,1626049186686696,1626049186686717,89856758.0,29.0,DARK,1626049096915382.0,1854.0,1626049186770286.0,83569.0,83590.0,iPhone11_8
90122633,1,WHITE,90122656,30,1626049097069582,5521,1626049187186694,1626049187186717,90340598.0,30.0,LIGHT,1626049096915382.0,1854.0,1626049187254126.0,67409.0,67432.0,iPhone11_8
90622694,0,BLACK,90622728,31,1626049097069582,5521,1626049187686755,1626049187686789,90860278.0,31.0,DARK,1626049096915382.0,1854.0,1626049187773806.0,87017.0,87051.0,iPhone11_8
91122690,1,WHITE,91122715,32,1626049097069582,5521,1626049188186751,1626049188186776,91326198.0,32.0,LIGHT,1626049096915382.0,1854.0,1626049188239726.0,52950.0,52975.0,iPhone11_8
91622693,0,BLACK,91622778,33,1626049097069582,5521,1626049188686754,1626049188686839,91845878.0,33.0,DARK,1626049096915382.0,1854.0,1626049188759406.0,72567.0,72652.0,iPhone11_8
92122689,1,WHITE,92122713,34,1626049097069582,5521,1626049189186750,1626049189186774,92329718.0,34.0,LIGHT,1626049096915382.0,1854.0,1626049189243246.0,56472.0,56496.0,iPhone11_8
92622698,0,BLACK,92622723,35,1626049097069582,5521,1626049189686759,1626049189686784,92849398.0,35.0,DARK,1626049096915382.0,1854.0,1626049189762926.0,76142.0,76167.0,iPhone11_8
93122611,1,WHITE,93122634,36,1626049097069582,5521,1626049190186672,1626049190186695,93333238.0,36.0,LIGHT,1626049096915382.0,1854.0,1626049190246766.0,60071.0,60094.0,iPhone11_8
93622704,0,BLACK,93622729,37,1626049097069582,5521,1626049190686765,1626049190686790,93852918.0,37.0,DARK,1626049096915382.0,1854.0,1626049190766446.0,79656.0,79681.0,iPhone11_8
94122645,1,WHITE,94122711,38,1626049097069582,5521,1626049191186706,1626049191186772,94336758.0,38.0,LIGHT,1626049096915382.0,1854.0,1626049191250286.0,63514.0,63580.0,iPhone11_8
94622640,0,BLACK,94622662,39,1626049097069582,5521,1626049191686701,1626049191686723,94856438.0,39.0,DARK,1626049096915382.0,1854.0,1626049191769966.0,83243.0,83265.0,iPhone11_8
95122635,1,WHITE,95122668,40,1626049097069582,5521,1626049192186696,1626049192186729,95340277.0,40.0,LIGHT,1626049096915382.0,1854.0,1626049192253805.0,67076.0,67109.0,iPhone11_8
95622611,0,BLACK,95622634,41,1626049097069582,5521,1626049192686672,1626049192686695,95859958.0,41.0,DARK,1626049096915382.0,1854.0,1626049192773486.0,86791.0,86814.0,iPhone11_8
96122608,1,WHITE,96122634,42,1626049097069582,5521,1626049193186669,1626049193186695,96325878.0,42.0,LIGHT,1626049096915382.0,1854.0,1626049193239406.0,52711.0,52737.0,iPhone11_8
96622609,0,BLACK,96622639,43,1626049097069582,5521,1626049193686670,1626049193686700,96845558.0,43.0,DARK,1626049096915382.0,1854.0,1626049193759086.0,72386.0,72416.0,iPhone11_8
97122608,1,WHITE,97122631,44,1626049097069582,5521,1626049194186669,1626049194186692,97329398.0,44.0,LIGHT,1626049096915382.0,1854.0,1626049194242926.0,56234.0,56257.0,iPhone11_8
97622608,0,BLACK,97622632,45,1626049097069582,5521,1626049194686669,1626049194686693,97849078.0,45.0,DARK,1626049096915382.0,1854.0,1626049194762606.0,75913.0,75937.0,iPhone11_8
98122611,1,WHITE,98122632,46,1626049097069582,5521,1626049195186672,1626049195186693,98332918.0,46.0,LIGHT,1626049096915382.0,1854.0,1626049195246446.0,59753.0,59774.0,iPhone11_8
98622641,0,BLACK,98622670,47,1626049097069582,5521,1626049195686702,1626049195686731,98852598.0,47.0,DARK,1626049096915382.0,1854.0,1626049195766126.0,79395.0,79424.0,iPhone11_8
99122610,1,WHITE,99122638,48,1626049097069582,5521,1626049196186671,1626049196186699,99336438.0,48.0,LIGHT,1626049096915382.0,1854.0,1626049196249966.0,63267.0,63295.0,iPhone11_8
99622614,0,BLACK,99622640,49,1626049097069582,5521,1626049196686675,1626049196686701,99856118.0,49.0,DARK,1626049096915382.0,1854.0,1626049196769646.0,82945.0,82971.0,iPhone11_8
100122625,1,WHITE,100122652,50,1626049097069582,5521,1626049197186686,1626049197186713,100339958.0,50.0,LIGHT,1626049096915382.0,1854.0,1626049197253486.0,66773.0,66800.0,iPhone11_8
