callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
29412800.0,0.0,BLACK,29414165.0,29.0,1625976862308316.0,4663.0,1625976891716453.0,1625976891717818.0,29488302.0,29.0,DARK,1625976862308415.0,1889.0,1625976891794828.0,77010.0,78375.0,Samsung SM-A125M
29913905.0,1.0,WHITE,29914682.0,30.0,1625976862308316.0,4663.0,1625976892217558.0,1625976892218335.0,29990062.0,30.0,LIGHT,1625976862308415.0,1889.0,1625976892296588.0,78253.0,79030.0,Samsung SM-A125M
30414930.0,0.0,BLACK,30415745.0,31.0,1625976862308316.0,4663.0,1625976892718583.0,1625976892719398.0,30509742.0,31.0,DARK,1625976862308415.0,1889.0,1625976892816268.0,96870.0,97685.0,Samsung SM-A125M
30916812.0,1.0,WHITE,30917602.0,32.0,1625976862308316.0,4663.0,1625976893220465.0,1625976893221255.0,30993583.0,32.0,LIGHT,1625976862308415.0,1889.0,1625976893300109.0,78854.0,79644.0,Samsung SM-A125M
31418695.0,0.0,BLACK,31420097.0,33.0,1625976862308316.0,4663.0,1625976893722348.0,1625976893723750.0,31513262.0,33.0,DARK,1625976862308415.0,1889.0,1625976893819788.0,96038.0,97440.0,Samsung SM-A125M
31921467.0,1.0,WHITE,31922990.0,34.0,1625976862308316.0,4663.0,1625976894225120.0,1625976894226643.0,31997102.0,34.0,LIGHT,1625976862308415.0,1889.0,1625976894303628.0,76985.0,78508.0,Samsung SM-A125M
32423606.0,0.0,BLACK,32424957.0,35.0,1625976862308316.0,4663.0,1625976894727259.0,1625976894728610.0,32516782.0,35.0,DARK,1625976862308415.0,1889.0,1625976894823308.0,94698.0,96049.0,Samsung SM-A125M
32926990.0,1.0,WHITE,32928592.0,36.0,1625976862308316.0,4663.0,1625976895230643.0,1625976895232245.0,33000621.0,36.0,LIGHT,1625976862308415.0,1889.0,1625976895307147.0,74902.0,76504.0,Samsung SM-A125M
33429131.0,0.0,BLACK,33430800.0,37.0,1625976862308316.0,4663.0,1625976895732784.0,1625976895734453.0,33520302.0,37.0,DARK,1625976862308415.0,1889.0,1625976895826828.0,92375.0,94044.0,Samsung SM-A125M
33932048.0,1.0,WHITE,33933433.0,38.0,1625976862308316.0,4663.0,1625976896235701.0,1625976896237086.0,34004142.0,38.0,LIGHT,1625976862308415.0,1889.0,1625976896310668.0,73582.0,74967.0,Samsung SM-A125M
34432312.0,0.0,BLACK,34433290.0,39.0,1625976862308316.0,4663.0,1625976896735965.0,1625976896736943.0,34505902.0,39.0,DARK,1625976862308415.0,1889.0,1625976896812428.0,75485.0,76463.0,Samsung SM-A125M
34934381.0,1.0,WHITE,34935872.0,40.0,1625976862308316.0,4663.0,1625976897238034.0,1625976897239525.0,35007661.0,40.0,LIGHT,1625976862308415.0,1889.0,1625976897314187.0,74662.0,76153.0,Samsung SM-A125M
35435623.0,0.0,BLACK,35436350.0,41.0,1625976862308316.0,4663.0,1625976897739276.0,1625976897740003.0,35527341.0,41.0,DARK,1625976862308415.0,1889.0,1625976897833867.0,93864.0,94591.0,Samsung SM-A125M
35937136.0,1.0,WHITE,35937743.0,42.0,1625976862308316.0,4663.0,1625976898240789.0,1625976898241396.0,36011183.0,42.0,LIGHT,1625976862308415.0,1889.0,1625976898317709.0,76313.0,76920.0,Samsung SM-A125M
36438334.0,0.0,BLACK,36438958.0,43.0,1625976862308316.0,4663.0,1625976898741987.0,1625976898742611.0,36530862.0,43.0,DARK,1625976862308415.0,1889.0,1625976898837388.0,94777.0,95401.0,Samsung SM-A125M
36940090.0,1.0,WHITE,36941347.0,44.0,1625976862308316.0,4663.0,1625976899243743.0,1625976899245000.0,36996784.0,44.0,LIGHT,1625976862308415.0,1889.0,1625976899303310.0,58310.0,59567.0,Samsung SM-A125M
37442632.0,0.0,BLACK,37444026.0,45.0,1625976862308316.0,4663.0,1625976899746285.0,1625976899747679.0,37534382.0,45.0,DARK,1625976862308415.0,1889.0,1625976899840908.0,93229.0,94623.0,Samsung SM-A125M
37945290.0,1.0,WHITE,37946666.0,46.0,1625976862308316.0,4663.0,1625976900248943.0,1625976900250319.0,38018222.0,46.0,LIGHT,1625976862308415.0,1889.0,1625976900324748.0,74429.0,75805.0,Samsung SM-A125M
38447129.0,0.0,BLACK,38448353.0,47.0,1625976862308316.0,4663.0,1625976900750782.0,1625976900752006.0,38537902.0,47.0,DARK,1625976862308415.0,1889.0,1625976900844428.0,92422.0,93646.0,Samsung SM-A125M
38947767.0,1.0,WHITE,38948992.0,48.0,1625976862308316.0,4663.0,1625976901251420.0,1625976901252645.0,39021741.0,48.0,LIGHT,1625976862308415.0,1889.0,1625976901328267.0,75622.0,76847.0,Samsung SM-A125M
39449493.0,0.0,BLACK,39451134.0,49.0,1625976862308316.0,4663.0,1625976901753146.0,1625976901754787.0,39541422.0,49.0,DARK,1625976862308415.0,1889.0,1625976901847948.0,93161.0,94802.0,Samsung SM-A125M
39950476.0,1.0,WHITE,39951876.0,50.0,1625976862308316.0,4663.0,1625976902254129.0,1625976902255529.0,40025262.0,50.0,LIGHT,1625976862308415.0,1889.0,1625976902331788.0,76259.0,77659.0,Samsung SM-A125M
,,,,,,,,,40885422.0,51.0,DARK,1625976862308415.0,1889.0,1625976903191948.0,,,Samsung SM-A125M
