callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
87976735,0,BLACK,87976852,25,1626057997993498,8206,1626058085962027,1626058085962144,88223224.0,25.0,DARK,1626057997816053.0,1175.0,1626058086038102.0,75958.0,76075.0,iPhone9_1
88476690,1,WHITE,88476840,26,1626057997993498,8206,1626058086461982,1626058086462132,88707063.0,26.0,LIGHT,1626057997816053.0,1175.0,1626058086521941.0,59809.0,59959.0,iPhone9_1
88976653,0,BLACK,88976771,27,1626057997993498,8206,1626058086961945,1626058086962063,89226742.0,27.0,DARK,1626057997816053.0,1175.0,1626058087041620.0,79557.0,79675.0,iPhone9_1
89476736,1,WHITE,89476845,28,1626057997993498,8206,1626058087462028,1626058087462137,89710582.0,28.0,LIGHT,1626057997816053.0,1175.0,1626058087525460.0,63323.0,63432.0,iPhone9_1
89976641,0,BLACK,89976761,29,1626057997993498,8206,1626058087961933,1626058087962053,90230262.0,29.0,DARK,1626057997816053.0,1175.0,1626058088045140.0,83087.0,83207.0,iPhone9_1
90476652,1,WHITE,90476770,30,1626057997993498,8206,1626058088461944,1626058088462062,90714102.0,30.0,LIGHT,1626057997816053.0,1175.0,1626058088528980.0,66918.0,67036.0,iPhone9_1
90976641,0,BLACK,90976750,31,1626057997993498,8206,1626058088961933,1626058088962042,91233782.0,31.0,DARK,1626057997816053.0,1175.0,1626058089048660.0,86618.0,86727.0,iPhone9_1
91476680,1,WHITE,91476813,32,1626057997993498,8206,1626058089461972,1626058089462105,91717622.0,32.0,LIGHT,1626057997816053.0,1175.0,1626058089532500.0,70395.0,70528.0,iPhone9_1
91976636,0,BLACK,91976745,33,1626057997993498,8206,1626058089961928,1626058089962037,92237302.0,33.0,DARK,1626057997816053.0,1175.0,1626058090052180.0,90143.0,90252.0,iPhone9_1
92476652,1,WHITE,92476761,34,1626057997993498,8206,1626058090461944,1626058090462053,92721142.0,34.0,LIGHT,1626057997816053.0,1175.0,1626058090536020.0,73967.0,74076.0,iPhone9_1
92976652,0,BLACK,92976763,35,1626057997993498,8206,1626058090961944,1626058090962055,93222902.0,35.0,DARK,1626057997816053.0,1175.0,1626058091037780.0,75725.0,75836.0,iPhone9_1
93476697,1,WHITE,93476869,36,1626057997993498,8206,1626058091461989,1626058091462161,93706742.0,36.0,LIGHT,1626057997816053.0,1175.0,1626058091521620.0,59459.0,59631.0,iPhone9_1
93976644,0,BLACK,93976763,37,1626057997993498,8206,1626058091961936,1626058091962055,94226424.0,37.0,DARK,1626057997816053.0,1175.0,1626058092041302.0,79247.0,79366.0,iPhone9_1
94476730,1,WHITE,94476840,38,1626057997993498,8206,1626058092462022,1626058092462132,94710263.0,38.0,LIGHT,1626057997816053.0,1175.0,1626058092525141.0,63009.0,63119.0,iPhone9_1
94976642,0,BLACK,94976753,39,1626057997993498,8206,1626058092961934,1626058092962045,95229942.0,39.0,DARK,1626057997816053.0,1175.0,1626058093044820.0,82775.0,82886.0,iPhone9_1
95476761,1,WHITE,95476874,40,1626057997993498,8206,1626058093462053,1626058093462166,95713782.0,40.0,LIGHT,1626057997816053.0,1175.0,1626058093528660.0,66494.0,66607.0,iPhone9_1
95976642,0,BLACK,95976759,41,1626057997993498,8206,1626058093961934,1626058093962051,96233462.0,41.0,DARK,1626057997816053.0,1175.0,1626058094048340.0,86289.0,86406.0,iPhone9_1
96476731,1,WHITE,96476851,42,1626057997993498,8206,1626058094462023,1626058094462143,96717302.0,42.0,LIGHT,1626057997816053.0,1175.0,1626058094532180.0,70037.0,70157.0,iPhone9_1
96976726,0,BLACK,96976831,43,1626057997993498,8206,1626058094962018,1626058094962123,97236982.0,43.0,DARK,1626057997816053.0,1175.0,1626058095051860.0,89737.0,89842.0,iPhone9_1
97476651,1,WHITE,97476772,44,1626057997993498,8206,1626058095461943,1626058095462064,97720822.0,44.0,LIGHT,1626057997816053.0,1175.0,1626058095535700.0,73636.0,73757.0,iPhone9_1
97976731,0,BLACK,97976839,45,1626057997993498,8206,1626058095962023,1626058095962131,98222582.0,45.0,DARK,1626057997816053.0,1175.0,1626058096037460.0,75329.0,75437.0,iPhone9_1
98476668,1,WHITE,98476791,46,1626057997993498,8206,1626058096461960,1626058096462083,98706422.0,46.0,LIGHT,1626057997816053.0,1175.0,1626058096521300.0,59217.0,59340.0,iPhone9_1
98976728,0,BLACK,98976848,47,1626057997993498,8206,1626058096962020,1626058096962140,99226102.0,47.0,DARK,1626057997816053.0,1175.0,1626058097040980.0,78840.0,78960.0,iPhone9_1
99476644,1,WHITE,99476751,48,1626057997993498,8206,1626058097461936,1626058097462043,99709942.0,48.0,LIGHT,1626057997816053.0,1175.0,1626058097524820.0,62777.0,62884.0,iPhone9_1
99976732,0,BLACK,99976848,49,1626057997993498,8206,1626058097962024,1626058097962140,100229624.0,49.0,DARK,1626057997816053.0,1175.0,1626058098044502.0,82362.0,82478.0,iPhone9_1
100476743,1,WHITE,100476846,50,1626057997993498,8206,1626058098462035,1626058098462138,100731382.0,50.0,LIGHT,1626057997816053.0,1175.0,1626058098546260.0,84122.0,84225.0,iPhone9_1
