index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
19,53237001,1626062724114931,2032,1626062777349900,0,DOWN,53202668,53204781,19,0.029959152,0.021788474,1626062724166105,2881,1626062777365892,1626062777368005,15992,18105,Samsung SM-A325M
20,53736999,1626062724114931,2032,1626062777849898,0,DOWN,53702466,53703987,20,0.029959152,0.021788474,1626062724166105,2881,1626062777865690,1626062777867211,15792,17313,Samsung SM-A325M
21,54236999,1626062724114931,2032,1626062778349898,0,DOWN,54202320,54204086,21,0.029959152,0.021788474,1626062724166105,2881,1626062778365544,1626062778367310,15646,17412,Samsung SM-A325M
22,54737001,1626062724114931,2032,1626062778849900,0,DOWN,54702687,54704363,22,0.029959152,0.021788474,1626062724166105,2881,1626062778865911,1626062778867587,16011,17687,Samsung SM-A325M
23,55237002,1626062724114931,2032,1626062779349901,0,DOWN,55201894,55203534,23,0.029959152,0.021788474,1626062724166105,2881,1626062779365118,1626062779366758,15217,16857,Samsung SM-A325M
24,55736999,1626062724114931,2032,1626062779849898,0,DOWN,55701529,55703342,24,0.029959152,0.021788474,1626062724166105,2881,1626062779864753,1626062779866566,14855,16668,Samsung SM-A325M
25,56236999,1626062724114931,2032,1626062780349898,0,DOWN,56201965,56203767,25,0.029959152,0.021788474,1626062724166105,2881,1626062780365189,1626062780366991,15291,17093,Samsung SM-A325M
26,56737001,1626062724114931,2032,1626062780849900,0,DOWN,56700910,56702489,26,0.029959152,0.021788474,1626062724166105,2881,1626062780864134,1626062780865713,14234,15813,Samsung SM-A325M
27,57237001,1626062724114931,2032,1626062781349900,0,DOWN,57200666,57202117,27,0.029959152,0.021788474,1626062724166105,2881,1626062781363890,1626062781365341,13990,15441,Samsung SM-A325M
28,57736999,1626062724114931,2032,1626062781849898,0,DOWN,57706396,57708247,28,0.029959152,0.021788474,1626062724166105,2881,1626062781869620,1626062781871471,19722,21573,Samsung SM-A325M
29,58236999,1626062724114931,2032,1626062782349898,0,DOWN,58206240,58208015,29,0.03268271,0.024512032,1626062724166105,2881,1626062782369464,1626062782371239,19566,21341,Samsung SM-A325M
30,58737000,1626062724114931,2032,1626062782849899,0,DOWN,58705172,58706885,30,0.03268271,0.024512032,1626062724166105,2881,1626062782868396,1626062782870109,18497,20210,Samsung SM-A325M
31,59237001,1626062724114931,2032,1626062783349900,0,DOWN,59205025,59206557,31,0.03268271,0.024512032,1626062724166105,2881,1626062783368249,1626062783369781,18349,19881,Samsung SM-A325M
32,59736999,1626062724114931,2032,1626062783849898,0,DOWN,59704537,59706380,32,0.029959152,0.021788474,1626062724166105,2881,1626062783867761,1626062783869604,17863,19706,Samsung SM-A325M
33,60236999,1626062724114931,2032,1626062784349898,0,DOWN,60205307,60207209,33,0.03268271,0.024512032,1626062724166105,2881,1626062784368531,1626062784370433,18633,20535,Samsung SM-A325M
34,60737000,1626062724114931,2032,1626062784849899,0,DOWN,60704295,60706107,34,0.029959152,0.021788474,1626062724166105,2881,1626062784867519,1626062784869331,17620,19432,Samsung SM-A325M
35,61237001,1626062724114931,2032,1626062785349900,0,DOWN,61204139,61206211,35,0.029959152,0.021788474,1626062724166105,2881,1626062785367363,1626062785369435,17463,19535,Samsung SM-A325M
36,61736999,1626062724114931,2032,1626062785849898,0,DOWN,61703793,61705697,36,0.03268271,0.024512032,1626062724166105,2881,1626062785867017,1626062785868921,17119,19023,Samsung SM-A325M
37,62236999,1626062724114931,2032,1626062786349898,0,DOWN,62203583,62205244,37,0.03268271,0.024512032,1626062724166105,2881,1626062786366807,1626062786368468,16909,18570,Samsung SM-A325M
38,62737000,1626062724114931,2032,1626062786849899,0,DOWN,62703356,62705131,38,0.029959152,0.021788474,1626062724166105,2881,1626062786866580,1626062786868355,16681,18456,Samsung SM-A325M
39,63237001,1626062724114931,2032,1626062787349900,0,DOWN,63203866,63205593,39,0.03268271,0.024512032,1626062724166105,2881,1626062787367090,1626062787368817,17190,18917,Samsung SM-A325M
40,63736999,1626062724114931,2032,1626062787849898,0,DOWN,63702608,63704355,40,0.03268271,0.024512032,1626062724166105,2881,1626062787865832,1626062787867579,15934,17681,Samsung SM-A325M
41,64236999,1626062724114931,2032,1626062788349898,0,DOWN,64202426,64204098,41,0.03268271,0.024512032,1626062724166105,2881,1626062788365650,1626062788367322,15752,17424,Samsung SM-A325M
42,64736999,1626062724114931,2032,1626062788849898,0,DOWN,64701825,64703377,42,0.03268271,0.024512032,1626062724166105,2881,1626062788865049,1626062788866601,15151,16703,Samsung SM-A325M
43,65237001,1626062724114931,2032,1626062789349900,0,DOWN,65201631,65203367,43,0.029959152,0.021788474,1626062724166105,2881,1626062789364855,1626062789366591,14955,16691,Samsung SM-A325M
44,65736999,1626062724114931,2032,1626062789849898,0,DOWN,65701600,65703165,44,0.03268271,0.024512032,1626062724166105,2881,1626062789864824,1626062789866389,14926,16491,Samsung SM-A325M
45,66236999,1626062724114931,2032,1626062790349898,0,DOWN,66201367,66203150,45,0.03268271,0.024512032,1626062724166105,2881,1626062790364591,1626062790366374,14693,16476,Samsung SM-A325M
46,66736999,1626062724114931,2032,1626062790849898,0,DOWN,66700949,66702631,46,0.03268271,0.024512032,1626062724166105,2881,1626062790864173,1626062790865855,14275,15957,Samsung SM-A325M
47,67237001,1626062724114931,2032,1626062791349900,0,DOWN,67200688,67202224,47,0.03268271,0.024512032,1626062724166105,2881,1626062791363912,1626062791365448,14012,15548,Samsung SM-A325M
48,67736999,1626062724114931,2032,1626062791849898,0,DOWN,67700451,67702200,48,0.03268271,0.024512032,1626062724166105,2881,1626062791863675,1626062791865424,13777,15526,Samsung SM-A325M
49,68236999,1626062724114931,2032,1626062792349898,0,DOWN,68200446,68202228,49,0.03268271,0.024512032,1626062724166105,2881,1626062792363670,1626062792365452,13772,15554,Samsung SM-A325M
