index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
27,113456004,1626062724114931,2032,1626062837568903,0,DOWN,113409271,113411030,27,0.0054471185,0.0027235593,1626062724166105,2881,1626062837572495,1626062837574254,5351,3592,Samsung SM-A325M
28,113967763,1626062724114931,2032,1626062838080662,0,DOWN,113926895,113928778,28,0.0054471185,0.0027235593,1626062724166105,2881,1626062838090119,1626062838092002,11340,9457,Samsung SM-A325M
29,114485793,1626062724114931,2032,1626062838598692,0,DOWN,114443342,114445157,29,0.008170677,0.008170677,1626062724166105,2881,1626062838606566,1626062838608381,9689,7874,Samsung SM-A325M
30,115004203,1626062724114931,2032,1626062839117102,0,DOWN,114964469,114965959,30,0.010894237,0.010894237,1626062724166105,2881,1626062839127693,1626062839129183,12081,10591,Samsung SM-A325M
31,115520501,1626062724114931,2032,1626062839633400,0,DOWN,115480706,115482103,31,0.008170677,0.008170677,1626062724166105,2881,1626062839643930,1626062839645327,11927,10530,Samsung SM-A325M
32,116042704,1626062724114931,2032,1626062840155603,0,DOWN,115997103,115998542,32,0.0054471185,0.0027235593,1626062724166105,2881,1626062840160327,1626062840161766,6163,4724,Samsung SM-A325M
33,116560340,1626062724114931,2032,1626062840673239,0,DOWN,116513850,116515487,33,0.010894237,0.010894237,1626062724166105,2881,1626062840677074,1626062840678711,5472,3835,Samsung SM-A325M
34,117072873,1626062724114931,2032,1626062841185772,0,DOWN,117030009,117031389,34,0.010894237,0.010894237,1626062724166105,2881,1626062841193233,1626062841194613,8841,7461,Samsung SM-A325M
35,117595941,1626062724114931,2032,1626062841708840,0,DOWN,117552115,117553981,35,0.010894237,0.010894237,1626062724166105,2881,1626062841715339,1626062841717205,8365,6499,Samsung SM-A325M
36,118113997,1626062724114931,2032,1626062842226896,0,DOWN,118068271,118069880,36,0.0054471185,0.0027235593,1626062724166105,2881,1626062842231495,1626062842233104,6208,4599,Samsung SM-A325M
37,118626950,1626062724114931,2032,1626062842739849,0,DOWN,118584446,118586149,37,0.008170677,0.008170677,1626062724166105,2881,1626062842747670,1626062842749373,9524,7821,Samsung SM-A325M
38,119144980,1626062724114931,2032,1626062843257879,0,DOWN,119101184,119102703,38,0.0054471185,0.0027235593,1626062724166105,2881,1626062843264408,1626062843265927,8048,6529,Samsung SM-A325M
39,119667996,1626062724114931,2032,1626062843780895,0,DOWN,119623008,119624636,39,0.0054471185,0.0027235593,1626062724166105,2881,1626062843786232,1626062843787860,6965,5337,Samsung SM-A325M
40,120186052,1626062724114931,2032,1626062844298951,0,DOWN,120139414,120141392,40,0.0054471185,0.0027235593,1626062724166105,2881,1626062844302638,1626062844304616,5665,3687,Samsung SM-A325M
41,120702783,1626062724114931,2032,1626062844815682,0,DOWN,120655889,120657687,41,0.0054471185,0.0027235593,1626062724166105,2881,1626062844819113,1626062844820911,5229,3431,Samsung SM-A325M
42,121216156,1626062724114931,2032,1626062845329055,0,DOWN,121172380,121174157,42,0.0054471185,0.0027235593,1626062724166105,2881,1626062845335604,1626062845337381,8326,6549,Samsung SM-A325M
43,121737545,1626062724114931,2032,1626062845850444,0,DOWN,121694632,121696257,43,0.0054471185,0.0027235593,1626062724166105,2881,1626062845857856,1626062845859481,9037,7412,Samsung SM-A325M
44,122256034,1626062724114931,2032,1626062846368933,0,DOWN,122211083,122212713,44,0.0054471185,0.0027235593,1626062724166105,2881,1626062846374307,1626062846375937,7004,5374,Samsung SM-A325M
45,122771912,1626062724114931,2032,1626062846884811,0,DOWN,122727169,122728625,45,0.0054471185,0.0027235593,1626062724166105,2881,1626062846890393,1626062846891849,7038,5582,Samsung SM-A325M
46,123291176,1626062724114931,2032,1626062847404075,0,DOWN,123243798,123245507,46,0.0054471185,0.0027235593,1626062724166105,2881,1626062847407022,1626062847408731,4656,2947,Samsung SM-A325M
47,123802856,1626062724114931,2032,1626062847915755,0,DOWN,123759943,123761831,47,0.0054471185,0.0027235593,1626062724166105,2881,1626062847923167,1626062847925055,9300,7412,Samsung SM-A325M
48,124325937,1626062724114931,2032,1626062848438836,0,DOWN,124281946,124283617,48,0.0054471185,0.0027235593,1626062724166105,2881,1626062848445170,1626062848446841,8005,6334,Samsung SM-A325M
49,124843980,1626062724114931,2032,1626062848956879,0,DOWN,124799016,124800881,49,0.0054471185,0.0027235593,1626062724166105,2881,1626062848962240,1626062848964105,7226,5361,Samsung SM-A325M
